"","Year","Region","SiteCode","TidalHeight","Transect","LongestBladeLengthMean","LongestBladeLengthSe","LongestBladeWidthMean","SheathLengthMean","SheathLengthSe","EpiphyteBladeAreaMean","EpiphyteDryMassMean","EpiphytePerAreaMean","EpiphytePerAreaSe","DensityShootsMean","DensityShootsSd","DensityShootsSe","PercentSeagrassMean","PercentBareMean","PercentOtherMean","PrevalenceMean","SeverityMean","LesionAreaMean","CountBlades","Percent","CountBrokenTip","BladeAreaMean","Meadow","TempAnomTot_January","TempAnomTot_February","TempAnomTot_March","TempAnomTot_April","TempAnomTot_May","TempAnomTot_June","TempAnomTot_July","TempAnomTot_August","TempAnomTot_September","TempAnomWarm_January","TempAnomWarm_February","TempAnomWarm_March","TempAnomWarm_April","TempAnomWarm_May","TempAnomWarm_June","TempAnomWarm_July","TempAnomWarm_August","TempAnomWarm_September","TempAnomCold_January","TempAnomCold_February","TempAnomCold_March","TempAnomCold_April","TempAnomCold_May","TempAnomCold_June","TempAnomCold_July","TempAnomCold_August","TempAnomCold_September","year","region","site_unique_code","epifauna_per_g_transect_all","epifauna_per_g_transect_large","ampithoid_per_g_transect_all","ampithoid_per_g_transect_large","lacuna_per_g_transect_all","lacuna_per_g_transect_large","idoteid_per_g_transect_all","idoteid_per_g_transect_large","epifauna_log_per_g_transect_all","epifauna_log_per_g_transect_large","ampithoid_log_per_g_transect_all","ampithoid_log_per_g_transect_large","lacuna_log_per_g_transect_all","lacuna_log_per_g_transect_large","idoteid_log_per_g_transect_all","idoteid_log_per_g_transect_large","richness_site_all","richness_site_large","GrazingScarsMeanTransect","Salinity","TransectBeginDecimalLatitude","TransectBeginDecimalLongitude","TransectEndDecimalLatitude","TransectEndDecimalLongitude","CanopyHeight","Structure","StructureLog","EpiphytePerAreaMeanMg","DensityLog","Seagrass.WetMass.g","Macroalgae.WetMass.g","macrophyte_wet_mass_g","richness_sample_all","richness_sample_large","richness_site_all","richness_site_large","epifauna_abundance_total","epifauna_abundance_large","mollusca_abundance_all","mollusca_abundance_large","crustacea_abundance_all","crustacea_abundance_large","amphipod_abundance_all","amphipod_abundance_large","gastropod_abundance_all","gastropod_abundance_large","isopod_abundance_all","isopod_abundance_large","ampithoid_abundance_all","ampithoid_abundance_large","idoteid_abundance_all","idoteid_abundance_large","lacuna_abundance_all","lacuna_abundance_large","region","site","year","site.unique.no.year","simpsons","shannon","simpsons.sqrt","shannon.sqrt","abundance","richness"
"BB.A.U1.2020",2020,"BB","A","U",1,281.2,46.3404790652837,4.8,65,6.70820393249937,11.988,0.0225,0.00257237406186079,0.00087974256798545,222.5,75.3325958665968,18.8331489666492,0.62,0.1875,0.1925,1,0.0712510674267055,0.93774577344,20,1,10,13.19966751811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.A.2020",5.69375392057285,5.69375392057285,2.03422892612395,2.03422892612395,0,0,0.543925741396266,0.543925741396266,0.64343655176105,0.64343655176105,0.179629411562868,0.179629411562868,-2,-2,-0.27278238868741,-0.27278238868741,34,34,NA,NA,38.31871,-123.053948,38.318862,-123.053793,346.2,770.295,2.88665707885633,2.57237406186079,2.34733001531695,51.926,0.824,52.75,17,13,36,28,95,33,16,3,22,14,16,9,16,3,6,5,4,4,6,5,13,1,"OR","A","2019","OR.A",0.63601108033241,1.57998162481409,0.874765794297484,2.33899683426657,95,13
"BB.A.U2.2020",2020,"BB","A","U",2,402,48.7493589701444,5.8,82.4,10.8055541273921,20.19,0.00536,0.00026993971097973,2.21905205811069e-05,206.25,88.6354895061792,22.1588723765448,0.8375,0.05,0.1125,0.95,0.160693045164098,2.41073323831,20,1,12,16.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.A.2020",2.1024583807126,2.1024583807126,0.750191975011626,0.750191975011626,0.024931438544004,0.024931438544004,0.194759438031581,0.194759438031581,0.300299687072806,0.300299687072806,-0.61682078783123,-0.61682078783123,-1.61142120711728,-1.61142120711728,-0.715828120921885,-0.715828120921885,34,34,NA,NA,38.318894,-123.053749,38.319069,-123.053713,484.4,999.075,2.99959809169298,0.26993971097973,2.31439395722196,250.559,15.047,265.606,15,15,60,52,138,94,28,10,100,76,86,62,28,10,14,14,58,48,14,14,28,10,"OR","A","2021","OR.A",0.753308128544423,1.75472508852628,0.871009247352895,2.21326808538255,138,11
"BB.A.U3.2020",2020,"BB","A","U",3,213.6,3.55808937493144,4.8,49,2.58843582110896,8.218,0.0013,0.00013750912242291,1.7686860553742e-05,401.25,23.5849528301415,5.89623820753538,0.97,0.02,0.01,0.85,0.0712560151790801,0.30809471553,20,1,16,6.94870497981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.A.2020",1.32608473182394,1.32608473182394,0.108932461873638,0.108932461873638,0,0,0.151377283605387,0.151377283605387,0.0835390999640215,0.0835390999640215,-1.32116126126988,-1.32116126126988,-2,-2,-0.832551853855475,-0.832551853855475,34,34,NA,NA,38.319131,-123.053713,38.319322,-123.053751,262.6,1053.6825,3.02270976716639,0.13750912242291,2.60341504541293,42.252,0.705,42.957,18,11,36,28,103,28,24,3,26,16,20,10,24,3,6,6,9,8,6,6,16,1,"OR","A","2019","OR.A",0.729192195305872,1.76839189237199,0.879278315892835,2.2987083616275,103,12
"BB.B.L4.2020",2020,"BB","B","L",4,800,158.548099957079,7.4,214,28.9568644711405,66.21,0.0474,0.00077212181530001,0.0001505595486684,82.5,10.4083299973307,2.60208249933267,1,0,0,0.95,0.17405060565378,13.01647993082,20,1,4,84.764137076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.B.2020",0.989708467745971,0.989708467745971,0,0,0,0,0.00840336134453781,0.00840336134453781,-0.00159773812990109,-0.00159773812990109,-2,-2,-2,-2,-1.78587813916767,-1.78587813916767,35,35,NA,NA,38.33316104,-123.059385,38.33334602,-123.059433,1014,836.55,2.92249190354724,0.77212181530001,1.91645394854993,636.44,44.69,681.13,22,21,60,52,256,174,54,33,188,130,154,96,54,33,33,33,74,62,33,33,51,30,"OR","A","2021","OR.A",0.838104248046875,2.09815309481169,0.905845351286027,2.53043968863653,256,16
"BB.B.L5.2020",2020,"BB","B","L",5,956,173.827500701126,8.6,278,37.6031913539263,74.84,0.063,0.00081780181623931,0.00018242724287455,77.5,20.6155281280883,5.15388203202208,1,0,0,0.85,0.0646457586983274,5.20905364499,20,1,8,88.2785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.B.2020",2.10207625037857,2.10207625037857,0,0,0,0,0,0,0.31151126935858,0.31151126935858,-2,-2,-2,-2,-2,-2,35,35,NA,NA,38.33338198,-123.059405,38.33356597,-123.059438,1234,956.35,2.98061686220353,0.81780181623931,1.88930170250631,55.814,0,55.814,15,12,36,28,164,61,42,10,17,8,13,4,42,10,4,4,5,1,4,4,38,6,"OR","A","2019","OR.A",0.548929208804283,1.21528496242919,0.823293003751922,2.05180557988598,164,11
"BB.B.L6.2020",2020,"BB","B","L",6,1017.8,31.6565948895329,8.2,232.2,29.9172191221042,54.116,0.0108,0.00017637103552275,3.14315108429366e-05,65,22.7303028283098,5.68257570707744,1,0,0,0.9,0.0732597213223766,3.89028162877,20,1,14,58.0852564927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.B.2020",0.819176263195474,0.819176263195474,0.00744379931517046,0.00744379931517046,0,0,0.00483325277912034,0.00483325277912034,-0.0847866875374635,-0.0847866875374635,-1.80200850291917,-1.80200850291917,-2,-2,-1.85313640040622,-1.85313640040622,35,35,NA,NA,38.333601,-123.05947,38.33375699,-123.059595,1250,812.5,2.90982336965091,0.17637103552275,1.81291335664286,271.763,19.076,290.839,21,18,60,52,335,203,69,52,262,149,228,116,69,52,34,33,34,29,34,33,61,45,"OR","A","2021","OR.A",0.665680552461573,1.61925064839601,0.880287814649645,2.42175700332976,335,16
"BB.B.U1.2020",2020,"BB","B","U",1,720,52.9858471669558,7.8,193,18.0693109995927,50.55,0.04088,0.00079255341729253,0.00024093841495143,28.75,8.53912563829967,2.13478140957492,0.975,0.025,0,1,0.132853475520501,6.30266700793,20,1,14,43.4825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.B.2020",0.551070084839962,0.551070084839962,0,0,0,0,0,0,-0.338660062423261,-0.338660062423261,-2,-2,-2,-2,-2,-2,35,35,NA,NA,38.33317101,-123.059494,38.33334502,-123.059523,913,262.4875,2.41910862655995,0.79255341729253,1.45863784902565,22.993,0.099,23.092,9,5,36,28,21,11,5,1,4,2,4,2,5,1,0,0,0,0,0,0,3,1,"OR","A","2019","OR.A",0.684807256235828,1.56552342687074,0.840180006508326,1.96645779873204,21,8
"BB.B.U2.2020",2020,"BB","B","U",2,988,156.537535434796,8.6,234,23.5796522451032,64.48,0.03702,0.00059636740771309,0.00014035223195613,52.5,9.57427107756338,2.39356776939085,1,0,0,1,0.10063634883696,7.29934964704,20,1,18,64.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.B.2020",0.712055846938543,0.712055846938543,0.00427204374572795,0.00427204374572795,0,0,0,0,-0.171390755524857,-0.171390755524857,-1.86589726618186,-1.86589726618186,-2,-2,-2,-2,35,35,NA,NA,38.33336798,-123.059449,38.33354199,-123.059535,1222,641.55,2.80723050931249,0.59636740771309,1.72015930340596,21.939,29.59,51.529,21,17,52,46,331,177,33,21,290,152,283,145,33,21,0,0,177,95,0,0,4,2,"OR","A","2020","OR.A",0.615401465850074,1.30475068693366,0.840493158697324,2.1946255905418,331,14
"BB.B.U3.2020",2020,"BB","B","U",3,970.2,72.9283209734051,7.6,208.8,9.19456361117807,38.894,0.00958,0.00030058986897837,7.28303532074354e-05,48.75,11.0867789130417,2.77169472826043,0.975,0.025,0,0.95,0.305348353687211,14.15769348435,20,1,17,52.0515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.B.2020",0.643352243658593,0.643352243658593,0,0,0.00506688285366842,0.00506688285366842,0.00506688285366842,0.00506688285366842,-0.194608999408186,-0.194608999408186,-2,-2,-1.84803749474726,-1.84803749474726,-1.84803749474726,-1.84803749474726,35,35,NA,NA,38.33363897,-123.059563,38.333787,-123.059675,1179,574.7625,2.75948842512964,0.30058986897837,1.68797462003456,88.958,49.568,138.526,12,11,60,52,114,55,57,22,56,32,55,31,57,22,1,1,15,15,1,1,56,21,"OR","A","2021","OR.A",0.695290858725762,1.55943854500053,0.853001179274166,2.1332383115289,114,11
"BB.C.L4.2020",2020,"BB","C","L",4,582,55.646203823801,6.6,119,6.40312423743285,37.38,0.1068,0.00308920297809187,0.00036470102607508,47.5,22.1735578260835,5.54338945652086,0.7625,0,0.2375,0.6,0.0310649414068945,0.58879786082,20,1,5,35.3161207355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.C.2020",1.84671718005651,1.84671718005651,0.101075690310682,0.101075690310682,0.00675949709341625,0.00675949709341625,0,0,0.210530432063374,0.210530432063374,-1.03085787438057,-1.03085787438057,-1.81429062761701,-1.81429062761701,-2,-2,38,38,NA,NA,38.20456596,-122.926448,38.20473301,-122.926549,701,332.975,2.52241162759153,3.08920297809187,1.67669360962487,12.323,0.226,12.549,6,3,36,28,21,4,8,1,3,0,3,0,8,1,0,0,0,0,0,0,8,1,"OR","A","2019","OR.A",0.671201814058957,1.30409403450682,0.764355445820274,1.52301974096437,21,5
"BB.C.L5.2020",2020,"BB","C","L",5,690,85.9651092013498,6.8,134,19.6468827043885,47.08,0.03122,0.00079476255514199,0.00019420870871217,82.5,17.0782512765993,4.26956281914983,0.97,0,0.03,0.65,0.0427568309256106,1.21647857378,20,1,0,45.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.C.2020",2.02707434262559,2.02707434262559,0.0170883842198263,0.0170883842198263,0.00493476244053611,0.00493476244053611,0,0,0.261623485559861,0.261623485559861,-1.58321334592555,-1.58321334592555,-1.85090625879526,-1.85090625879526,-2,-2,38,38,NA,NA,38.20434996,-122.926358,38.20451299,-122.926427,824,679.8,2.83238116024704,0.79476255514199,1.91645394854993,11.419,58.2,69.619,26,19,52,46,831,346,67,49,741,292,733,284,67,49,1,1,480,205,1,1,5,4,"OR","A","2020","OR.A",0.577417490996451,1.17825098198973,0.832058987872441,2.2549121917102,831,19
"BB.C.L6.2020",2020,"BB","C","L",6,936.4,74.5148307385852,8.2,156,9.1706052144883,58.516,0.0318400000000001,0.00060382627979611,0.00015880018941257,90,36.5148371670111,9.12870929175277,0.88,0,0.13,0.85,0.0958019554535775,4.86709002964,20,1,8,55.9729311595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.C.2020",1.89162475535335,1.89162475535335,0.00947059380623165,0.00947059380623165,0,0,0,0,0.278249344388639,0.278249344388639,-1.76924182570737,-1.76924182570737,-2,-2,-2,-2,38,38,NA,NA,38.20434602,-122.926183,38.20451802,-122.92616,1092.4,983.16,2.99262420090702,0.60382627979611,1.95424250943932,34.615,59.314,93.929,18,17,60,52,176,85,107,39,69,46,65,43,107,39,3,3,26,22,3,3,106,38,"OR","A","2021","OR.A",0.622804752066116,1.40467770508053,0.850168822572685,2.20608935446803,176,13
"BB.C.U1.2020",2020,"BB","C","U",1,427,66.9626761711328,5.8,94,10.770329614269,21.85,0.05975,0.00255437158469945,0.00038344776655265,105,20.4124145231932,5.10310363079829,0.775,0.075,0.075,0.45,0.0485564629835902,0.45550114785,20,1,8,27.51727999568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.C.2020",1.41362798711251,1.41362798711251,0,0,0,0,0,0,0.130845935390612,0.130845935390612,-2,-2,-2,-2,-2,-2,38,38,NA,NA,38.20476796,-122.927469,38.20482597,-122.927261,521,547.05,2.73802702236946,2.55437158469945,2.02118929906994,11.22,0.045,11.265,10,6,36,28,28,13,16,6,8,4,8,4,16,6,0,0,0,0,0,0,10,3,"OR","A","2019","OR.A",0.803571428571429,1.84752858988008,0.859897653053718,2.0238284433443,28,8
"BB.C.U2.2020",2020,"BB","C","U",2,496,102.449987798926,5.8,104,17.2046505340852,29.46,0.1427,0.0113827551020408,0.00610122586070471,113.75,47.6751158012927,11.9187789503232,0.7125,0.225,0.0625,0.65,0.0625735139922602,0.78599145857,20,1,5,23.97106084066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.C.2020",2.83715295939161,2.83715295939161,0.135503064474268,0.135503064474268,0,0,0,0,0.453325178570635,0.453325178570635,-0.837618617621611,-0.837618617621611,-2,-2,-2,-2,38,38,NA,NA,38.20465498,-122.927547,38.20473502,-122.927319,600,682.5,2.83410265571279,11.3827551020408,2.05595140532915,15.792,8.58,24.372,23,20,52,46,519,197,20,12,477,180,475,178,20,12,0,0,109,67,0,0,4,2,"OR","A","2020","OR.A",0.504126432557052,1.10921079637743,0.829121956286035,2.22081784009259,519,16
"BB.C.U3.2020",2020,"BB","C","U",3,685.4,89.007078370206,6.6,136.2,14.8337453126309,32.26,0.02686,0.00089999560775397,0.00019539584169599,85,22.7303028283098,5.68257570707744,0.875,0.0375,0.0875,0.55,0.0418613453634643,0.80944233886,20,1,6,36.60525486984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.C.2020",2.26983151567379,2.26983151567379,0.0592242736229646,0.0592242736229646,0,0,0,0,0.357725432228632,0.357725432228632,-1.20625728991373,-1.20625728991373,-2,-2,-2,-2,38,38,NA,NA,38.20462698,-122.927044,38.20476796,-122.927182,821.6,698.36,2.84407935630351,0.89999560775397,1.92941892571429,22.661,0.537,23.198,10,7,60,52,130,42,116,34,12,7,12,7,116,34,0,0,1,0,0,0,116,34,"OR","A","2021","OR.A",0.200591715976331,0.502066440511895,0.648907205892982,1.43976313839109,130,7
"BB.D.L4.2020",2020,"BB","D","L",4,627,173.079461519846,107,132.8,38.0964565281339,61.23,0.02004,0.00032671816949286,1.67685950916977e-05,75,40.6201920231798,10.155048005795,0.8525,0.1625,0.01,0.9,0.0473321670921429,2.70235148346,20,1,12,62.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.D.2020",17.2120618625459,17.2120618625459,0.0455580865603645,0.0455580865603645,0.0676958279463974,0.0676958279463974,0.686943349955878,0.686943349955878,1.23267385810049,1.23267385810049,-1.49758968760838,-1.49758968760838,-1.19793428994442,-1.19793428994442,-0.172812201751459,-0.172812201751459,27,27,NA,NA,38.31034399,-123.059161,38.30985004,-123.058922,759.8,569.85,2.7557605526104,0.32671816949286,1.8750612633917,29.919,0,29.919,13,9,34,28,24,10,11,1,7,5,5,3,11,1,2,2,1,1,2,2,5,1,"OR","B","2019","OR.B",0.850694444444444,2.08420106672699,0.888332052036835,2.24751631170164,24,10
"BB.D.L5.2020",2020,"BB","D","L",5,762,102.342562016006,8.2,172,26.343879744639,51.34,0.04098,0.0009409363050299,0.00022216482460526,100,59.8609499868932,14.9652374967233,1,0,0.0375,0.9,0.0418851419462105,2.38587021756,20,1,6,67.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.D.2020",5.56174388368823,5.56174388368823,0.0106360348861944,0.0106360348861944,0.0164311206534638,0.0164311206534638,0.230035689148493,0.230035689148493,0.744778985398117,0.744778985398117,-1.75242168680131,-1.75242168680131,-1.58529364038622,-1.58529364038622,-0.63776411069044,-0.63776411069044,27,27,NA,NA,38.30987602,-123.058908,38.31002296,-123.058789,934,934,2.97034687623009,0.9409363050299,2,151.15,421.849,572.999,21,20,68,64,115,84,15,8,77,54,57,35,15,8,3,3,28,12,3,3,10,5,"OR","B","2021","OR.B",0.863818525519849,2.36763504582187,0.927370325332219,2.75584355751637,115,18
"BB.D.L6.2020",2020,"BB","D","L",6,1431.2,105.710642794375,9,253,9.11592014006266,87.83,0.05396,0.00061188967046239,7.33232828318593e-05,118.75,60.3289593257942,15.0822398314486,0.9125,0,0.6125,0.95,0.0398508840139254,3.19039658175,20,1,15,82.0465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.D.2020",10.3896424947696,10.3896424947696,0.0483289720932245,0.0483289720932245,0.0115525551599935,0.0115525551599935,0.145945714173415,0.145945714173415,0.992815775026889,0.992815775026889,-1.28799632512291,-1.28799632512291,-1.66702650399086,-1.66702650399086,-0.816631483932405,-0.816631483932405,27,27,NA,NA,38.31004601,-123.058737,38.31013897,-123.058545,1684.2,1999.9875,3.30102728131499,0.61188967046239,2.0746336182969,40.832,0.702,41.534,10,7,34,28,41,9,28,2,10,6,10,6,28,2,0,0,6,4,0,0,6,1,"OR","B","2019","OR.B",0.661511005353956,1.45016025034763,0.825343664463678,1.90756480916155,41,8
"BB.D.U1.2020",2020,"BB","D","U",1,428,136.570494617249,8.75,108,14.8828760661372,54.25,0.01342,0.00030255848642431,7.70762770441342e-05,110,37.1931893407023,9.29829733517558,0.7525,0.225,0.0225,0.7,0.0674789519103723,2.39226305219,20,1,11,45.709001454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.D.2020",5.58874706344847,5.58874706344847,0.0220167327168648,0.0220167327168648,0,0,0.363081476126314,0.363081476126314,0.684462085866616,0.684462085866616,-1.63366858905584,-1.63366858905584,-2,-2,-0.510314900740823,-0.510314900740823,27,27,NA,NA,38.30976698,-123.059039,38.30984199,-123.05927,536,589.6,2.770557474851,0.30255848642431,2.04139268515822,77.275,193.84,271.115,19,17,68,64,47,34,5,5,32,20,26,14,5,5,3,3,14,11,3,3,3,3,"OR","B","2021","OR.B",0.824807605251245,2.10124610267682,0.903409271107205,2.4565028965732,47,13
"BB.D.U2.2020",2020,"BB","D","U",2,774,49.152822909778,8.8,160,10.4880884817015,57,0.01746,0.00032685813554106,4.98600746911618e-05,140,54.4671154612273,13.6167788653068,0.7125,0.2375,0.05,0.85,0.0890359173450399,4.66850676401,20,1,10,56.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.D.2020",4.66924604643527,4.66924604643527,0.0480711697086681,0.0480711697086681,0,0,0.174670361917883,0.174670361917883,0.619606859347632,0.619606859347632,-1.24692817515471,-1.24692817515471,-2,-2,-0.766238220739773,-0.766238220739773,27,27,NA,NA,38.30978701,-123.05901,38.309972,-123.059037,934,1307.6,3.11647491190833,0.32685813554106,2.14612803567824,29.946,0.969,30.915,14,11,34,28,66,44,7,6,46,36,46,36,7,6,0,0,1,1,0,0,5,4,"OR","B","2019","OR.B",0.69880624426079,1.60003440197105,0.854378209258068,2.10839851139954,66,10
"BB.D.U3.2020",2020,"BB","D","U",3,885.6,12.7890578229985,8.6,157.8,4.37492857084547,58.594,0.0123,0.00023110473040337,4.7889490824785e-05,113.75,62.0987117418711,15.5246779354678,0.7375,0.2375,0.025,0.95,0.113714222709172,6.07237035642,20,1,11,60.219332884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.D.2020",4.32020080818956,4.32020080818956,0.27128211511691,0.27128211511691,0.0102616726526424,0.0102616726526424,0.287950096085905,0.287950096085905,0.624213482059483,0.624213482059483,-0.563679521008506,-0.563679521008506,-1.75768393509633,-1.75768393509633,-0.532555515336657,-0.532555515336657,27,27,NA,NA,38.30989396,-123.0593,38.30997401,-123.059096,1043.4,1186.8675,3.07440223771551,0.23110473040337,2.05595140532915,69.68,40.115,109.795,16,15,68,64,99,49,3,3,92,42,88,39,3,3,1,1,58,21,1,1,2,2,"OR","B","2021","OR.B",0.584838281807979,1.28002719666611,0.836315194078884,2.13870329401692,99,12
"BB.E.L4.2020",2020,"BB","E","L",4,706,89.9777750336159,6.4,158,21.4242852856285,46.51,0.01082,0.0002818270484474,6.9116939377384e-05,47.5,41.1298755975102,10.2824688993776,0.025,0,0.975,0.8,0.05705528192508,1.59886032798,20,1,14,40.94808484441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.E.2020",14.7769715512917,14.7769715512917,0.383453706337642,0.383453706337642,0,0,0,0,1.16987738984606,1.16987738984606,-0.589807619997175,-0.589807619997175,-2,-2,-2,-2,21,21,NA,NA,38.10507302,-122.846577,38.10514896,-122.846803,864,410.4,2.61320735210376,0.2818270484474,1.67669360962487,7.686,0,7.686,2,1,34,28,2,2,0,0,2,2,2,2,0,0,0,0,2,2,0,0,0,0,"OR","B","2019","OR.B",0,0,0,0,2,1
"BB.E.L5.2020",2020,"BB","E","L",5,810,95.603347221737,6.4,169,24.4131112314674,46.14,0.00646666666666671,0.00015013227513227,2.55071594722997e-05,17.5,9.57427107756338,2.39356776939085,0.0875,0.05,0.8625,1,0.149205408189201,5.49128668385,20,1,20,41.25335429265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.E.2020",12.7283954763921,12.7283954763921,0.0433077371790905,0.0433077371790905,0,0,0,0,1.06658595226312,1.06658595226312,-1.32275573087889,-1.32275573087889,-2,-2,-2,-2,21,21,NA,NA,38.10504402,-122.846131,38.10512097,-122.846363,979,171.325,2.23382074048943,0.15013227513227,1.24303804868629,15.201,40.91,56.111,10,8,48,34,124,52,2,2,120,49,116,45,2,2,0,0,99,37,0,0,2,2,"OR","B","2020","OR.B",0.344823100936524,0.756084662812415,0.721377785811882,1.63427352072781,124,8
"BB.E.L6.2020",2020,"BB","E","L",6,1141.6,183.881646718752,7.6,199.4,16.4395863694924,58.782,0.1134,0.0016892342144477,0.00062572773233371,5,10,2.5,0.1375,0,0.8625,0.95,0.0710847427320793,2.36941172479,20,1,18,50.73717205118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.E.2020",22.6093727856327,22.6093727856327,0,0,0,0,0,0,1.31054698029446,1.31054698029446,-2,-2,-2,-2,-2,-2,21,21,NA,NA,38.10517101,-122.846491,38.10522398,-122.84671,1341,67.05,1.82639878218762,1.6892342144477,0.698970004336019,25.795,28.755,54.55,11,11,68,64,38,36,8,8,28,26,28,26,8,8,0,0,18,18,0,0,8,8,"OR","B","2021","OR.B",0.720221606648199,1.61408974899181,0.841600069235078,1.96167320084053,38,8
"BB.E.U1.2020",2020,"BB","E","U",1,675,21.9658826364888,6.2,172,5.8309518948453,40.3,0.0304,0.00074407115360317,0.00015002136363421,56.25,17.9698822107065,4.49247055267663,1,0,0,0.65,0.0458419191502586,1.30442409407,20,1,1,49.29448496689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,"BB","BB.E.2020",2.62857007831981,2.62857007831981,0.223673897156546,0.223673897156546,0,0,0,0,0.325865428970884,0.325865428970884,-0.643116161710418,-0.643116161710418,-2,-2,-2,-2,21,21,NA,NA,38.10490103,-122.846248,38.10497303,-122.846464,847,476.4375,2.67800593711411,0.74407115360317,1.7501225267834,2.052,0,2.052,2,1,17,14,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,"OR","B","2019","OR.B",0,0,0,0,1,1
